member_id,first_name,last_name,gender,date_of_birth,email,phone,address,membership_type,membership_price_eur,registration_date,status,referred_by_member_id
674,Indre,Williams,F,1973-01-14,indre.williams.674@mail.com,+370 622 50666,"Sveikatos g. 17, Panevezys",Family,75,2024-02-12,Inactive,839
675,Ieva,Petrauskas,F,1994-04-18,ieva.petrauskas.675@yahoo.com,+370 602 28631,"Kauno g. 8, Utena",Monthly,35,2022-04-17,Active,
676,Kristina,Tamosiunas,F,1986-11-04,kristina.tamosiunas.676@yahoo.com,+370 661 64686,"Gedimino pr. 66, Alytus",Day Pass,8,2024-11-26,Active,888
677,Mindaugas,Taylor,M,1969-03-28,mindaugas.taylor.677@gmail.com,+370 615 30571,"Cempiony g. 10, Vilnius",Basic,25,2024-01-04,Inactive,
678,Aiste,Kavaliauskas,F,1982-10-31,aiste.kavaliauskas.678@yahoo.com,+370 637 27587,"Zalgirio g. 23, Klaipeda",Student,20,2024-07-08,Inactive,
679,Emma,Johnson,F,1985-09-09,emma.johnson.679@gmail.com,+370 681 21982,"Vilniaus g. 22, Utena",Family,75,2024-08-30,Active,
680,Tomas,Vasiliauskas,M,1977-02-07,tomas.vasiliauskas.680@yahoo.com,+370 684 69893,"Sveikatos g. 83, Kaunas",Monthly,35,2024-08-21,Active,
681,Julius,Kavaliauskas,M,1971-08-07,julius.kavaliauskas.681@yahoo.com,+370 683 79760,"Vilniaus g. 117, Vilnius",Senior,22,2019-09-10,Active,
682,Harper,Jones,F,1997-06-30,harper.jones.682@outlook.com,+370 603 90732,"Vilniaus g. 17, Utena",Student,20,2024-03-06,Active,
683,Rokas,Stonkus,M,1998-10-04,rokas.stonkus.683@hotmail.com,+370 685 51824,"Kauno g. 105, Klaipeda",Student,20,2024-12-24,Active,1113
684,Aria,Gruciunas,F,1971-12-29,aria.gruciunas.684@outlook.com,+370 671 14490,"Kauno g. 61, Alytus",Basic,25,2022-04-22,Suspended,
685,Mia,Stankevicius,F,1986-05-13,mia.stankevicius.685@gmail.com,+370 629 56934,"Savanoriu pr. 82, Siauliai",Basic,25,2019-10-13,Inactive,
686,Elijah,Tamosiunas,M,1996-06-18,elijah.tamosiunas.686@outlook.com,+370 668 78445,"Pylimo g. 87, Alytus",Standard,40,2023-02-28,Active,
687,Inga,Taylor,F,2005-10-18,inga.taylor.687@hotmail.com,+370 633 23016,"Zalgirio g. 83, Mazeikiai",Premium,65,2022-09-03,Active,
688,Ruta,Gruciunas,F,1998-01-11,ruta.gruciunas.688@outlook.com,+370 616 19542,"Zalgirio g. 105, Mazeikiai",Senior,22,2020-11-17,Inactive,262
689,Aiden,Gruciunas,M,1971-02-06,aiden.gruciunas.689@outlook.com,+370 642 21220,"Zalgirio g. 48, Jonava",Basic,25,2018-05-02,Active,839
690,Olivia,Smith,F,2000-07-01,olivia.smith.690@mail.com,+370 657 22992,"Cempiony g. 50, Marijampole",VIP,90,2023-07-03,Active,
691,Egle,Smith,F,1975-08-01,egle.smith.691@gmail.com,+370 689 73479,"Zalgirio g. 41, Jonava",Basic,25,2024-02-11,Inactive,
692,Isabella,Stonkus,F,2000-03-11,isabella.stonkus.692@mail.com,+370 634 29150,"Laisves al. 79, Siauliai",Basic,25,2019-08-01,Inactive,8
693,Mantas,Kavaliauskas,M,1993-04-14,mantas.kavaliauskas.693@mail.com,+370 601 30928,"Sveikatos g. 114, Klaipeda",Day Pass,8,2023-03-26,Inactive,
694,Jolanta,Vasiliauskas,F,1986-08-06,jolanta.vasiliauskas.694@yahoo.com,+370 650 60584,"Kauno g. 27, Marijampole",Senior,22,2019-03-16,Inactive,
695,Valdas,Petrauskas,M,1976-04-02,valdas.petrauskas.695@outlook.com,+370 643 14979,"Savanoriu pr. 51, Kaunas",Corporate,55,2018-05-22,Suspended,
696,Viktorija,Balciunas,F,1979-08-17,viktorija.balciunas.696@gmail.com,+370 622 97468,"Sporto g. 60, Utena",Senior,22,2018-02-16,Suspended,
697,Darius,Urbonas,M,1985-12-05,darius.urbonas.697@mail.com,+370 689 95753,"Vilniaus g. 5, Klaipeda",Premium,65,2018-12-12,Active,820
698,Ethan,Kazlauskas,M,1995-06-28,ethan.kazlauskas.698@gmail.com,+370 605 56195,"Pylimo g. 74, Siauliai",Basic,25,2020-04-18,Active,
699,Povilas,Brown,M,1984-02-06,povilas.brown.699@gmail.com,+370 670 43295,"Laisves al. 48, Mazeikiai",Family,75,2021-09-04,Active,
700,Ieva,Wilson,F,1971-10-06,ieva.wilson.700@hotmail.com,+370 636 25404,"Sporto g. 18, Klaipeda",Senior,22,2020-03-31,Active,
701,Ruta,Smith,F,1991-10-05,ruta.smith.701@hotmail.com,+370 653 81124,"Vilniaus g. 104, Mazeikiai",VIP,90,2022-11-04,Inactive,
702,Povilas,Butkus,M,2000-01-13,povilas.butkus.702@outlook.com,+370 622 30089,"Kauno g. 25, Panevezys",Standard,40,2022-08-30,Inactive,
703,Aiden,Rimkus,M,1999-12-01,aiden.rimkus.703@yahoo.com,+370 615 44608,"Vilniaus g. 68, Siauliai",Student,20,2019-12-22,Inactive,
704,Sophia,Cesnavicius,F,1992-09-07,sophia.cesnavicius.704@mail.com,+370 659 15809,"Kauno g. 105, Vilnius",Corporate,55,2019-06-06,Active,
705,Jurgita,Daugirdas,F,1991-08-26,jurgita.daugirdas.705@gmail.com,+370 613 35974,"Vilniaus g. 56, Marijampole",Senior,22,2024-08-12,Active,106
706,Povilas,Stonkus,M,2003-08-19,povilas.stonkus.706@mail.com,+370 621 98970,"Cempiony g. 25, Panevezys",Premium,65,2021-07-15,Active,
707,Aiste,Taylor,F,2001-11-03,aiste.taylor.707@yahoo.com,+370 679 84264,"Kauno g. 66, Vilnius",Senior,22,2021-02-11,Active,
708,Vaida,Johnson,F,1982-06-06,vaida.johnson.708@yahoo.com,+370 695 23029,"Sporto g. 24, Jonava",VIP,90,2020-01-05,Inactive,1054
709,Rokas,Kavaliauskas,M,2000-04-15,rokas.kavaliauskas.709@outlook.com,+370 673 32528,"Energijos g. 84, Kaunas",Family,75,2018-03-03,Active,1073
710,Viktorija,Williams,F,1980-03-24,viktorija.williams.710@outlook.com,+370 644 67917,"Laisves al. 20, Siauliai",Student,20,2022-01-31,Suspended,1040
711,Neringa,Miller,F,1992-07-09,neringa.miller.711@outlook.com,+370 649 26044,"Sveikatos g. 41, Alytus",Premium,65,2021-03-22,Inactive,1026
712,Aria,Smith,F,1970-03-15,aria.smith.712@yahoo.com,+370 630 76031,"Olimpieciu g. 5, Klaipeda",Monthly,35,2022-07-09,Inactive,
713,Vaida,Kavaliauskas,F,1988-01-04,vaida.kavaliauskas.713@hotmail.com,+370 649 82190,"Savanoriu pr. 35, Alytus",Corporate,55,2019-02-14,Inactive,1194
714,Liam,Gruciunas,M,1979-02-27,liam.gruciunas.714@yahoo.com,+370 641 48997,"Cempiony g. 90, Panevezys",Monthly,35,2018-06-02,Active,820
715,Egle,Petrauskas,F,1965-02-17,egle.petrauskas.715@gmail.com,+370 673 21028,"Pylimo g. 56, Utena",Student,20,2018-08-24,Suspended,
716,Povilas,Cesnavicius,M,1990-12-31,povilas.cesnavicius.716@mail.com,+370 637 45024,"Savanoriu pr. 68, Klaipeda",Basic,25,2022-04-07,Active,
717,Aiste,Jankauskas,F,1995-08-11,aiste.jankauskas.717@outlook.com,+370 601 43075,"Energijos g. 94, Marijampole",Day Pass,8,2020-04-02,Inactive,
718,Liam,Miller,M,1991-04-19,liam.miller.718@yahoo.com,+370 636 95256,"Cempiony g. 22, Vilnius",Family,75,2018-04-10,Active,461
719,Erikas,Tamosiunas,M,1998-03-05,erikas.tamosiunas.719@outlook.com,+370 629 78074,"Energijos g. 88, Alytus",VIP,90,2020-04-14,Active,1096
720,Lukas,Kavaliauskas,M,1989-11-16,lukas.kavaliauskas.720@outlook.com,+370 605 11954,"Vilniaus g. 108, Mazeikiai",VIP,90,2020-03-06,Inactive,
721,Ruta,Urbonas,F,1982-09-11,ruta.urbonas.721@gmail.com,+370 679 46074,"Pylimo g. 112, Marijampole",Basic,25,2018-06-22,Active,
722,Ethan,Johnson,M,1967-04-14,ethan.johnson.722@outlook.com,+370 667 83003,"Kauno g. 86, Klaipeda",Family,75,2024-10-21,Inactive,
723,Vaida,Miller,F,1996-01-03,vaida.miller.723@mail.com,+370 628 76745,"Vilniaus g. 96, Marijampole",VIP,90,2024-01-24,Active,
724,Arturas,Kavaliauskas,M,1990-03-23,arturas.kavaliauskas.724@outlook.com,+370 605 80826,"Savanoriu pr. 75, Kaunas",Premium,65,2024-05-02,Suspended,
725,Gintaras,Miller,M,1988-08-26,gintaras.miller.725@mail.com,+370 683 91629,"Sporto g. 50, Klaipeda",Day Pass,8,2020-07-27,Suspended,
726,Aiste,Williams,F,1974-01-30,aiste.williams.726@mail.com,+370 603 68087,"Kauno g. 35, Siauliai",Corporate,55,2024-12-12,Active,123
727,Julius,Paulauskas,M,1976-10-25,julius.paulauskas.727@gmail.com,+370 662 79766,"Laisves al. 27, Jonava",Standard,40,2022-07-30,Active,
728,Jurgita,Urbonas,F,1987-07-20,jurgita.urbonas.728@mail.com,+370 601 25757,"Energijos g. 106, Panevezys",Day Pass,8,2022-05-15,Suspended,
729,Virgilijus,Mackevicius,M,1997-02-02,virgilijus.mackevicius.729@mail.com,+370 641 12933,"Gedimino pr. 54, Jonava",VIP,90,2024-09-20,Active,
730,Isabella,Taylor,F,1967-03-24,isabella.taylor.730@outlook.com,+370 648 62303,"Laisves al. 76, Kaunas",VIP,90,2022-12-27,Active,
731,Mantas,Butkus,M,1995-07-19,mantas.butkus.731@hotmail.com,+370 623 54008,"Savanoriu pr. 39, Kaunas",Premium,65,2021-09-30,Active,
732,Daiva,Stonkus,F,1969-10-22,daiva.stonkus.732@hotmail.com,+370 667 51042,"Kauno g. 1, Panevezys",Premium,65,2018-09-30,Inactive,
733,Lucas,Vaitkevicius,M,1989-02-08,lucas.vaitkevicius.733@yahoo.com,+370 627 41197,"Sporto g. 83, Utena",Senior,22,2018-07-24,Active,
734,Rytis,Tamosiunas,M,2003-10-03,rytis.tamosiunas.734@gmail.com,+370 670 51687,"Savanoriu pr. 120, Jonava",Corporate,55,2023-12-17,Suspended,
735,Ieva,Miller,F,2002-10-20,ieva.miller.735@yahoo.com,+370 657 11511,"Energijos g. 71, Siauliai",Family,75,2024-07-20,Active,615
736,Harper,Stonkus,F,1974-12-25,harper.stonkus.736@hotmail.com,+370 638 87161,"Sporto g. 47, Vilnius",Senior,22,2019-07-02,Active,
737,Mason,Kavaliauskas,M,1988-09-24,mason.kavaliauskas.737@mail.com,+370 612 47712,"Energijos g. 102, Alytus",Premium,65,2024-11-13,Suspended,453
738,Povilas,Davis,M,1981-11-30,povilas.davis.738@hotmail.com,+370 600 84161,"Sveikatos g. 58, Jonava",Monthly,35,2018-09-05,Active,
739,Tautvydas,Zukauskas,M,1999-02-07,tautvydas.zukauskas.739@hotmail.com,+370 672 50617,"Sveikatos g. 113, Mazeikiai",Corporate,55,2024-05-09,Active,
740,Simona,Taylor,F,1983-06-21,simona.taylor.740@gmail.com,+370 627 83646,"Gedimino pr. 32, Jonava",Senior,22,2019-08-12,Suspended,546
741,Inga,Petrauskas,F,1996-05-30,inga.petrauskas.741@hotmail.com,+370 667 91882,"Gedimino pr. 105, Jonava",Basic,25,2020-02-02,Active,
742,Ethan,Daugirdas,M,2001-11-27,ethan.daugirdas.742@yahoo.com,+370 676 79097,"Vilniaus g. 113, Panevezys",Day Pass,8,2023-11-03,Active,
743,Mindaugas,Jones,M,2004-12-11,mindaugas.jones.743@outlook.com,+370 677 81020,"Zalgirio g. 78, Mazeikiai",Corporate,55,2019-12-28,Active,118
744,Harper,Garcia,F,1981-02-07,harper.garcia.744@outlook.com,+370 689 31732,"Kauno g. 74, Klaipeda",Student,20,2020-04-22,Active,
745,Saulius,Johnson,M,1974-06-23,saulius.johnson.745@outlook.com,+370 614 91620,"Olimpieciu g. 24, Utena",Day Pass,8,2024-08-17,Inactive,
746,Liam,Johnson,M,1996-11-16,liam.johnson.746@outlook.com,+370 643 46123,"Gedimino pr. 113, Panevezys",Monthly,35,2022-08-23,Active,
747,Kristina,Rimkus,F,1965-10-16,kristina.rimkus.747@outlook.com,+370 612 94104,"Vilniaus g. 23, Panevezys",Monthly,35,2023-05-29,Active,
748,Indre,Davis,F,1973-03-09,indre.davis.748@hotmail.com,+370 633 66156,"Olimpieciu g. 112, Klaipeda",Corporate,55,2020-08-28,Active,
749,Jurgita,Mackevicius,F,1970-11-22,jurgita.mackevicius.749@outlook.com,+370 634 78983,"Zalgirio g. 114, Jonava",Student,20,2023-10-10,Suspended,
750,Luna,Tamosiunas,F,1995-06-13,luna.tamosiunas.750@outlook.com,+370 634 17262,"Pylimo g. 60, Marijampole",Family,75,2020-06-20,Active,758
751,Elijah,Vasiliauskas,M,1988-11-26,elijah.vasiliauskas.751@mail.com,+370 626 91461,"Gedimino pr. 6, Panevezys",Basic,25,2022-06-25,Active,
752,Julius,Paulauskas,M,1995-08-13,julius.paulauskas.752@yahoo.com,+370 634 91099,"Gedimino pr. 5, Klaipeda",Senior,22,2022-06-24,Suspended,
753,Harper,Brown,F,1987-09-09,harper.brown.753@mail.com,+370 658 65362,"Energijos g. 70, Siauliai",Corporate,55,2024-09-10,Active,
754,Darius,Vaitkevicius,M,2003-01-22,darius.vaitkevicius.754@mail.com,+370 606 23553,"Energijos g. 83, Siauliai",Senior,22,2024-03-01,Active,408
755,Mason,Taylor,M,2004-08-02,mason.taylor.755@outlook.com,+370 674 95928,"Kauno g. 80, Siauliai",Premium,65,2020-03-14,Inactive,536
756,Ethan,Brown,M,1981-07-12,ethan.brown.756@hotmail.com,+370 639 86712,"Sporto g. 39, Mazeikiai",Corporate,55,2024-02-14,Active,
757,Julius,Petrauskas,M,1994-01-14,julius.petrauskas.757@outlook.com,+370 644 35133,"Kauno g. 4, Panevezys",Monthly,35,2020-06-02,Suspended,
758,Gintare,Vaitkevicius,F,1990-02-19,gintare.vaitkevicius.758@yahoo.com,+370 663 89395,"Vilniaus g. 71, Alytus",VIP,90,2023-02-21,Active,
759,Isabella,Jones,F,1987-02-03,isabella.jones.759@yahoo.com,+370 620 59728,"Pylimo g. 82, Mazeikiai",Monthly,35,2022-06-06,Suspended,
760,Lukas,Gruciunas,M,1970-07-02,lukas.gruciunas.760@outlook.com,+370 680 89321,"Energijos g. 74, Panevezys",Student,20,2019-04-09,Active,
761,Gintaras,Paulauskas,M,1986-02-11,gintaras.paulauskas.761@yahoo.com,+370 605 59796,"Kauno g. 33, Kaunas",Family,75,2020-02-21,Active,
762,Isabella,Vasiliauskas,F,1984-05-23,isabella.vasiliauskas.762@outlook.com,+370 642 98439,"Cempiony g. 70, Klaipeda",Student,20,2021-06-08,Active,
763,Emma,Johnson,F,1980-12-27,emma.johnson.763@yahoo.com,+370 690 74572,"Pylimo g. 18, Jonava",VIP,90,2021-02-20,Inactive,
764,Mason,Johnson,M,1998-02-23,mason.johnson.764@hotmail.com,+370 668 62974,"Olimpieciu g. 37, Marijampole",Basic,25,2019-03-17,Active,332
765,Aldona,Kavaliauskas,F,1995-07-17,aldona.kavaliauskas.765@outlook.com,+370 657 54021,"Zalgirio g. 75, Klaipeda",VIP,90,2024-04-23,Active,
766,Emma,Stonkus,F,1974-02-09,emma.stonkus.766@hotmail.com,+370 666 55997,"Olimpieciu g. 63, Klaipeda",Basic,25,2019-04-30,Active,
767,Donatas,Vasiliauskas,M,1979-07-03,donatas.vasiliauskas.767@gmail.com,+370 628 26194,"Sveikatos g. 97, Vilnius",Student,20,2020-03-31,Active,
768,Virgilijus,Stankevicius,M,1967-10-15,virgilijus.stankevicius.768@outlook.com,+370 632 18480,"Kauno g. 16, Panevezys",VIP,90,2024-01-30,Active,
769,Tautvydas,Petrauskas,M,1985-08-14,tautvydas.petrauskas.769@hotmail.com,+370 680 48628,"Cempiony g. 107, Kaunas",Day Pass,8,2019-01-20,Active,
770,Valdas,Williams,M,2003-03-19,valdas.williams.770@outlook.com,+370 687 25937,"Zalgirio g. 21, Jonava",Family,75,2024-05-11,Inactive,
771,Ethan,Stonkus,M,1984-11-03,ethan.stonkus.771@gmail.com,+370 679 29543,"Sveikatos g. 58, Mazeikiai",VIP,90,2019-01-28,Active,
772,Jurgita,Stankevicius,F,1989-03-31,jurgita.stankevicius.772@outlook.com,+370 605 14851,"Energijos g. 84, Mazeikiai",Student,20,2020-03-08,Inactive,462
773,Evelyn,Jones,F,1973-10-11,evelyn.jones.773@outlook.com,+370 638 27657,"Sporto g. 111, Kaunas",VIP,90,2018-11-13,Suspended,
774,Aldona,Davis,F,1966-03-01,aldona.davis.774@mail.com,+370 670 56651,"Gedimino pr. 61, Utena",Family,75,2022-11-06,Inactive,
775,Povilas,Gruciunas,M,1984-11-13,povilas.gruciunas.775@gmail.com,+370 641 15272,"Pylimo g. 73, Jonava",Student,20,2020-07-14,Active,
776,Aiste,Davis,F,1994-04-07,aiste.davis.776@mail.com,+370 680 40171,"Energijos g. 102, Panevezys",VIP,90,2020-11-20,Active,
777,Egle,Davis,F,1987-04-16,egle.davis.777@gmail.com,+370 635 76198,"Olimpieciu g. 109, Alytus",Premium,65,2023-06-20,Active,
778,Lukas,Johnson,M,1989-03-24,lukas.johnson.778@gmail.com,+370 640 24690,"Cempiony g. 56, Klaipeda",VIP,90,2023-04-07,Inactive,
779,Mindaugas,Tamosiunas,M,1977-07-05,mindaugas.tamosiunas.779@mail.com,+370 641 99528,"Energijos g. 37, Jonava",Standard,40,2020-11-01,Active,888
780,Sophia,Johnson,F,1984-12-26,sophia.johnson.780@outlook.com,+370 651 64209,"Gedimino pr. 32, Alytus",Premium,65,2019-04-23,Active,
781,Mindaugas,Mackevicius,M,1986-05-01,mindaugas.mackevicius.781@yahoo.com,+370 639 91000,"Cempiony g. 11, Alytus",Senior,22,2018-10-30,Active,833
782,Tautvydas,Kavaliauskas,M,1986-06-02,tautvydas.kavaliauskas.782@gmail.com,+370 679 54344,"Energijos g. 64, Vilnius",Monthly,35,2019-01-24,Active,
783,Renata,Rimkus,F,1977-01-09,renata.rimkus.783@yahoo.com,+370 613 51524,"Energijos g. 119, Utena",Day Pass,8,2021-07-09,Suspended,
784,Rytis,Gruciunas,M,2005-05-27,rytis.gruciunas.784@gmail.com,+370 617 65000,"Vilniaus g. 49, Vilnius",Standard,40,2018-05-19,Inactive,
785,Lukas,Jonauskas,M,1973-05-28,lukas.jonauskas.785@hotmail.com,+370 634 50219,"Sveikatos g. 103, Klaipeda",Student,20,2019-01-07,Active,
786,Saulius,Stonkus,M,1988-11-05,saulius.stonkus.786@yahoo.com,+370 602 74301,"Vilniaus g. 88, Jonava",VIP,90,2022-08-27,Active,813
787,Indre,Johnson,F,1990-09-12,indre.johnson.787@gmail.com,+370 610 72888,"Zalgirio g. 116, Utena",Monthly,35,2022-01-16,Active,914
788,Virgilijus,Kazlauskas,M,1981-08-26,virgilijus.kazlauskas.788@outlook.com,+370 682 87654,"Gedimino pr. 94, Mazeikiai",Basic,25,2023-10-02,Active,
789,Mia,Tamosiunas,F,1967-12-02,mia.tamosiunas.789@gmail.com,+370 672 38297,"Vilniaus g. 102, Klaipeda",Senior,22,2018-11-15,Active,
790,Aiste,Taylor,F,2000-05-21,aiste.taylor.790@outlook.com,+370 632 34092,"Kauno g. 57, Utena",Corporate,55,2020-01-07,Inactive,
791,Olivia,Butkus,F,1975-10-07,olivia.butkus.791@mail.com,+370 604 92123,"Kauno g. 84, Siauliai",VIP,90,2023-06-17,Suspended,
792,Egle,Balciunas,F,1977-08-22,egle.balciunas.792@gmail.com,+370 671 95169,"Laisves al. 110, Panevezys",Family,75,2019-01-28,Active,749
793,Ruta,Cesnavicius,F,1970-03-05,ruta.cesnavicius.793@mail.com,+370 616 26523,"Olimpieciu g. 45, Vilnius",Student,20,2023-06-26,Active,131
794,Lina,Brown,F,1972-03-09,lina.brown.794@mail.com,+370 670 18851,"Sveikatos g. 19, Panevezys",Corporate,55,2022-02-18,Active,
795,Indre,Miller,F,1992-08-03,indre.miller.795@yahoo.com,+370 609 24814,"Vilniaus g. 87, Siauliai",Student,20,2020-09-12,Suspended,
796,Jolanta,Vaitkevicius,F,1983-09-28,jolanta.vaitkevicius.796@outlook.com,+370 643 84408,"Pylimo g. 82, Mazeikiai",VIP,90,2019-08-25,Active,
797,Ramute,Kazlauskas,F,1970-10-15,ramute.kazlauskas.797@gmail.com,+370 691 51481,"Pylimo g. 28, Mazeikiai",Monthly,35,2019-07-16,Inactive,
798,Ava,Butkus,F,1998-09-10,ava.butkus.798@mail.com,+370 671 13383,"Zalgirio g. 11, Klaipeda",Family,75,2018-06-11,Inactive,
799,Ethan,Mackevicius,M,2000-09-21,ethan.mackevicius.799@mail.com,+370 623 79178,"Sveikatos g. 67, Mazeikiai",Standard,40,2024-05-17,Suspended,
800,Luna,Vasiliauskas,F,1996-01-16,luna.vasiliauskas.800@hotmail.com,+370 603 16099,"Sporto g. 118, Alytus",Student,20,2018-03-13,Active,
801,Mason,Butkus,M,1967-08-16,mason.butkus.801@outlook.com,+370 655 89910,"Gedimino pr. 35, Panevezys",Senior,22,2024-02-24,Suspended,
802,Edvinas,Jonauskas,M,1993-06-21,edvinas.jonauskas.802@hotmail.com,+370 647 56779,"Energijos g. 66, Klaipeda",Basic,25,2020-11-05,Active,
803,Liam,Taylor,M,1970-06-20,liam.taylor.803@gmail.com,+370 649 20757,"Vilniaus g. 11, Mazeikiai",Corporate,55,2023-09-03,Active,
804,Jolanta,Tamosiunas,F,1985-01-12,jolanta.tamosiunas.804@outlook.com,+370 674 54904,"Vilniaus g. 93, Utena",Standard,40,2024-04-18,Inactive,
805,Lukas,Tamosiunas,M,1984-03-24,lukas.tamosiunas.805@gmail.com,+370 674 43804,"Kauno g. 32, Mazeikiai",Senior,22,2021-02-10,Active,
806,Ava,Kavaliauskas,F,1975-08-08,ava.kavaliauskas.806@outlook.com,+370 667 58981,"Gedimino pr. 66, Alytus",Student,20,2019-09-12,Inactive,
807,Edvinas,Balciunas,M,1995-09-11,edvinas.balciunas.807@hotmail.com,+370 632 16174,"Zalgirio g. 109, Alytus",Monthly,35,2019-12-28,Active,
808,Vaida,Kazlauskas,F,1993-06-25,vaida.kazlauskas.808@yahoo.com,+370 666 26608,"Sporto g. 94, Alytus",VIP,90,2022-07-14,Active,
809,Harper,Zukauskas,F,1990-08-05,harper.zukauskas.809@outlook.com,+370 609 46209,"Laisves al. 74, Kaunas",Family,75,2022-06-20,Active,1026
810,Donatas,Wilson,M,1965-12-17,donatas.wilson.810@outlook.com,+370 695 27410,"Olimpieciu g. 35, Siauliai",Senior,22,2022-12-23,Active,
811,Julius,Wilson,M,1976-06-18,julius.wilson.811@outlook.com,+370 644 47257,"Zalgirio g. 51, Utena",Monthly,35,2022-04-06,Inactive,
812,Simona,Vasiliauskas,F,1994-10-10,simona.vasiliauskas.812@hotmail.com,+370 666 44887,"Sporto g. 28, Kaunas",Standard,40,2021-08-06,Active,924
813,Aiden,Paulauskas,M,1973-11-12,aiden.paulauskas.813@yahoo.com,+370 650 17844,"Savanoriu pr. 107, Kaunas",Family,75,2022-07-16,Active,
814,Evelyn,Petrauskas,F,1994-06-14,evelyn.petrauskas.814@outlook.com,+370 607 48883,"Energijos g. 35, Jonava",Basic,25,2018-04-04,Active,1165
815,Darius,Davis,M,1993-08-12,darius.davis.815@gmail.com,+370 623 23099,"Olimpieciu g. 89, Mazeikiai",Premium,65,2022-05-12,Active,
816,Erikas,Rimkus,M,1965-11-26,erikas.rimkus.816@hotmail.com,+370 629 11880,"Energijos g. 44, Kaunas",Family,75,2022-08-28,Inactive,824
817,Ruta,Garcia,F,1976-01-18,ruta.garcia.817@gmail.com,+370 661 73472,"Kauno g. 105, Siauliai",Family,75,2022-02-13,Active,
818,Luna,Brown,F,1985-12-24,luna.brown.818@mail.com,+370 650 91888,"Olimpieciu g. 80, Siauliai",Family,75,2020-03-28,Active,
819,Lina,Gruciunas,F,1993-06-11,lina.gruciunas.819@gmail.com,+370 665 32240,"Pylimo g. 14, Vilnius",Senior,22,2021-03-22,Active,812
820,Monika,Davis,F,1976-02-09,monika.davis.820@mail.com,+370 656 95210,"Gedimino pr. 116, Utena",VIP,90,2018-07-28,Suspended,
821,Renata,Miller,F,1967-05-30,renata.miller.821@outlook.com,+370 685 90106,"Gedimino pr. 61, Klaipeda",Senior,22,2022-04-02,Inactive,
822,Ethan,Tamosiunas,M,1984-06-04,ethan.tamosiunas.822@gmail.com,+370 694 38338,"Zalgirio g. 86, Jonava",VIP,90,2020-10-11,Active,
823,Olivia,Brown,F,1983-05-28,olivia.brown.823@yahoo.com,+370 665 71257,"Energijos g. 113, Mazeikiai",Family,75,2019-08-06,Active,713
824,Rytis,Taylor,M,1971-12-20,rytis.taylor.824@mail.com,+370 634 90377,"Cempiony g. 2, Utena",Monthly,35,2019-10-15,Active,
825,Liam,Miller,M,2001-11-25,liam.miller.825@gmail.com,+370 661 52459,"Savanoriu pr. 118, Panevezys",Basic,25,2023-06-17,Active,
826,Viktorija,Jones,F,1982-03-13,viktorija.jones.826@yahoo.com,+370 697 68565,"Olimpieciu g. 59, Kaunas",Premium,65,2020-07-05,Inactive,1119
827,Sophia,Stonkus,F,1973-02-13,sophia.stonkus.827@mail.com,+370 679 43462,"Energijos g. 70, Vilnius",Basic,25,2023-10-23,Suspended,
828,Julius,Williams,M,1985-12-29,julius.williams.828@outlook.com,+370 685 80329,"Cempiony g. 79, Klaipeda",Standard,40,2019-02-13,Active,
829,Renata,Tamosiunas,F,1989-06-02,renata.tamosiunas.829@gmail.com,+370 606 76029,"Sporto g. 98, Marijampole",VIP,90,2023-10-14,Active,
830,Arturas,Wilson,M,1995-09-26,arturas.wilson.830@mail.com,+370 693 82824,"Cempiony g. 120, Panevezys",Day Pass,8,2020-03-02,Active,
831,Ruta,Jankauskas,F,1985-08-14,ruta.jankauskas.831@hotmail.com,+370 692 16044,"Sporto g. 55, Mazeikiai",Premium,65,2021-08-16,Inactive,
832,Lukas,Balciunas,M,1993-06-07,lukas.balciunas.832@yahoo.com,+370 624 86887,"Zalgirio g. 111, Siauliai",Basic,25,2023-10-10,Active,893
833,Oliver,Daugirdas,M,1972-10-16,oliver.daugirdas.833@mail.com,+370 658 53074,"Kauno g. 13, Utena",VIP,90,2018-03-06,Active,
834,Erikas,Gruciunas,M,1973-08-08,erikas.gruciunas.834@hotmail.com,+370 652 63290,"Cempiony g. 16, Jonava",Monthly,35,2018-08-11,Active,
835,Inga,Jonauskas,F,2004-03-02,inga.jonauskas.835@hotmail.com,+370 686 24430,"Vilniaus g. 20, Utena",Senior,22,2022-11-26,Inactive,
836,Ignas,Daugirdas,M,2000-10-04,ignas.daugirdas.836@yahoo.com,+370 630 29718,"Laisves al. 49, Mazeikiai",Corporate,55,2019-04-17,Active,
837,Inga,Daugirdas,F,1988-10-20,inga.daugirdas.837@hotmail.com,+370 619 69743,"Gedimino pr. 4, Vilnius",Monthly,35,2023-02-16,Active,
838,Mason,Zukauskas,M,1992-03-29,mason.zukauskas.838@yahoo.com,+370 601 46168,"Pylimo g. 26, Mazeikiai",Student,20,2018-08-15,Inactive,353
839,Aiden,Taylor,M,1974-08-22,aiden.taylor.839@outlook.com,+370 696 69703,"Sveikatos g. 27, Marijampole",Family,75,2020-08-17,Active,
840,Kristina,Kazlauskas,F,1990-09-13,kristina.kazlauskas.840@outlook.com,+370 696 87891,"Cempiony g. 62, Utena",Day Pass,8,2023-05-19,Active,547
841,Jolanta,Kavaliauskas,F,1982-11-24,jolanta.kavaliauskas.841@mail.com,+370 649 69693,"Kauno g. 104, Alytus",Senior,22,2020-07-19,Inactive,
